,original_situation,emotion,cause_span,start_index,end_index,emotion_label
3497,when i was in high school there was a senior i had a crush on...i was a sophomore. i ended up asking her out and got rejected but later in college we actually became pretty good friends.,__embarrassed__,rejected,32,32,13
2258,i am happy about the beautiful weather today,__excited__,beautiful weather today,6,8,14
85,i recently saw my friend's play. he was fantastic in it.,__impressed__,friend's play,5,8,20
1006,i was bowling and i accidentally used the person's ball next to me,__guilty__,accidentally used the person's ball,6,12,18
797,i was furious when my dog ate the wires to my television.,__furious__,dog ate the wires,6,9,16
188,the other night we started watching the red sox game in the second to last inning. they were losing and the next thing you know they were up by several runs. the game went into overtime but they did win and we were extremely happy.,__excited__,red sox game in the second to last inning. they were losing and the next thing you know they were up by several runs. the game went into overtime but they did win,8,43,14
2281,latey it seems life has been nice and routine. ,__content__,life has been nice and routine,5,10,9
3525,i have been sick for a week now,__caring__,sick,4,4,7
3499,i played with and hugged my dog all day today!,__caring__,dog,7,7,7
203,i injured my hip a while back and am having to learn to walk again. i love to play golf and am keeping my fingers crossed i'll be able to play again.,__hopeful__,injured my hip,2,4,19
1863,"my dog, who had been with me for 13 years, died a few years ago.  it was so difficult to wrap him in a blanket, and bury him.  i was heartbroken.",__sad__,"dog, who had been with me for 13 years, died",2,13,27
881,i went to the petstore with my dog and he had an accident in front of everyone. he had the saddest look on his face.,__ashamed__,accident in front of everyone,14,18,6
2490,my son got a perfect sat score,__proud__,son got a perfect sat score,2,7,26
2920,i get to see my dog this weekend!,__excited__,see my dog this weekend,4,8,14
395,"i feel so bad about myself, ate too many sweets. i'm suppose to be on a diet. ",__guilty__,ate too many sweets. i'm suppose to be on a diet,8,22,18
3417,one time i was in the office with my shirt off cause the thermostat was messed up.,__embarrassed__,office,7,7,13
3115,i feel happy to just stay in and watch a movie at home on a saturday night. i have no desire to go out and party like most people i know do.,__content__,stay,6,6,9
963,holding each of my children for the first time was amazing. i can't think of anything else that produces the type of feelings that it produces.,__joyful__,holding each of my children for the first time,1,9,22
3611,i was reminiscing on my childhood with my mother.,__nostalgic__,reminiscing on my childhood,3,9,24
910,"the other day i seen a guy tweaked out on drugs at the grocery store. he seemed a little unpredictable, so i used the other door to enter the store.",__apprehensive__,guy tweaked out on drugs at the grocery store. he seemed a little unpredictable,7,23,5
1886,i'm proud of myself.,__proud__,myself,6,6,26
872,my son is potty trained,__proud__,trained,6,6,26
1433, i always carry a multi-tool and a small 4-1 screwdriver on me. i feel like i can fix almost anything with that.,__prepared__,carry a multi-tool and a small 4-1 screwdriver on me. i feel like i can fix almost anything,3,27,25
3205,one time i went into the public restroom and saw poop smeared everywhere! ew!,__disgusted__,poop smeared,12,16,12
1137,"i went to a family reunion at my grandparents' house, which i hadn't been to in many years.  i visited with all my relatives and it brought up all sorts of memories from when i was a child.",__sentimental__,family reunion,5,6,28
2701,my cat died.,__sad__,cat died,2,3,27
397,i used to be a member of a cool dance crew,__nostalgic__,member of a cool dance crew,6,11,24
1693,i can't wait until the summer is finished.,__anticipating__,summer is finished,8,10,3
1368,going to graduate college soon with a good degree. should be able to get a well-paying career!,__hopeful__,degree. should be able to get a well-paying career,9,20,19
2644,i was embarassed when i wore two different pairs of socks to work.,__embarrassed__,different pairs,10,11,13
2871,i had to pay with interest,__furious__,pay with interest,4,6,16
1334,i have many health problems that have prevented me from having children.  i use to be so upset everytime i saw people with children but now i have learned to be content in my situtation,__jealous__,health problems that have prevented me from having children,4,12,21
1976,i was so furious when my brother lit a firecracker after tying it on our dog's tail. i was red with anger.,__angry__,lit a firecracker,8,12,1
876,my father passed away when i was 33 years old.,__devastated__,father passed away,2,4,10
2561,i couldnt believe how good my nephew is at little league,__surprised__,nephew is at little league,8,12,29
1373,it can get really rough when you have a problem and just need to vent. it's even more hard when you realize you don't really have anyone to talk with.,__lonely__,really have anyone to talk,30,34,23
3446,i am scared of spiders!,__afraid__,spiders,5,5,0
1968,i'm on a diet but i ate burger king for lunch i feel so  ashamed i cheated.,__guilty__,ate burger king,9,12,18
570,i went to go grab a cup out of the cabinet the other day and there was a spider sitting in the middle of the glass! ,__surprised__,spider sitting in the middle of the glass,19,26,29
1603,i was planning on going to a concert last night but i didn't go because i ended up not wanting to go by myself. i feel like i'm going to regret not going.,__anxious__,planning on going to a concert,3,8,4
1445,we just adopted a dog from the shelter and i think she is sick with parvo. we are taking her to the vet tomorrow to see. ,__sentimental__,adopted a dog,3,5,28
1440, i hadn't been to the dentist in years but one day i made an appointment. one of my teeth had been bothering me a lot,__apprehensive__,dentist in years but one day i made an appointment,8,18,5
2028,i believed my father wouldn't let me down.,__trusting__,father,4,4,31
2485,"i was eating at a restaurant.  as i was leaving, one of the employees rushed over to me and gave me my phone i left there.",__grateful__,"restaurant. as i was leaving, one of the employees rushed over to me and gave me my phone i left",6,27,17
1205,"i found out that my son got a b in one of his classes at the end of last year. i thought i had a truly exemplary, world-changing student on my hands. now i know he's just...above average.",__disappointed__,"son got a b in one of his classes at the end of last year. i thought i had a truly exemplary, world-changing student on my hands. now i know he's just ... above average",6,52,11
1565,"i went to a comic book convention the other day. among all those people, i felt like a child again.",__nostalgic__,comic book convention,5,7,24
507,i felt very lonely when my partner decided to leave me for someone else.,__lonely__,partner decided to leave,7,10,23
