,id,emotion,utterance,cause_utterance,cause_span,input_text,start_index,end_index,emotion_label
6381,dailydialog_tr_452_utt_5_true_cause_utt_5_span_1,disgust,"Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .","Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .","John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .","Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind . Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .",30,54,1
6382,dailydialog_tr_452_utt_7_true_cause_utt_3_span_0,disgust,I left after the opening dance . I couldn't wait to get out of there .,"Oh , don't talk to me about yesterday ! It was the most awful evening I've ever had .",It was the most awful evening I've ever had .,"I left after the opening dance . I couldn't wait to get out of there . Oh , don't talk to me about yesterday ! It was the most awful evening I've ever had .",30,41,1
6383,dailydialog_tr_452_utt_7_true_cause_utt_5_span_1,disgust,I left after the opening dance . I couldn't wait to get out of there .,"Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .","John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .","I left after the opening dance . I couldn't wait to get out of there . Well . John had promised to be my date , but he stood me up . I waited for a full hour in the cold wind .",21,45,1
6384,dailydialog_tr_2526_utt_1_true_cause_utt_1_span_0,happiness,"Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .","Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .,"Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days . Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",41,66,3
6385,dailydialog_tr_2526_utt_2_true_cause_utt_1_span_0,happiness,"Thanks , Mr . White . That's very kind of you .","Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .,"Thanks , Mr . White . That's very kind of you . Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",22,47,3
6386,dailydialog_tr_2526_utt_3_true_cause_utt_1_span_0,happiness,I hope it will be of some use to you .,"Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .,"I hope it will be of some use to you . Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",19,44,3
6387,dailydialog_tr_2526_utt_4_true_cause_utt_1_span_0,happiness,I am sure it will . It'll be of great help in carrying on the work I have done so far .,"Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .,"I am sure it will . It'll be of great help in carrying on the work I have done so far . Merry Christmas , Mr . Wang . I would like to give you the book I specially chose as my appreciation for your sincere help to me in the past few days .",32,57,3
6388,dailydialog_tr_2526_utt_4_true_cause_utt_4_span_1,happiness,I am sure it will . It'll be of great help in carrying on the work I have done so far .,I am sure it will . It'll be of great help in carrying on the work I have done so far .,It'll be of great help in carrying on the work I have done so far .,I am sure it will . It'll be of great help in carrying on the work I have done so far . I am sure it will . It'll be of great help in carrying on the work I have done so far .,31,48,3
6389,dailydialog_tr_2526_utt_5_true_cause_utt_4_span_0,happiness,That will be great .,I am sure it will . It'll be of great help in carrying on the work I have done so far .,I am sure it will . It'll be of great help in carrying on the work I have done so far .,That will be great . I am sure it will . It'll be of great help in carrying on the work I have done so far .,6,29,3
6390,dailydialog_tr_39_utt_1_true_cause_utt_1_span_0,happiness,"I feel like going for a drink , it's been a long day .","I feel like going for a drink , it's been a long day .",I feel like going for a drink,"I feel like going for a drink , it's been a long day . I feel like going for a drink , it's been a long day .",17,23,3
6391,dailydialog_tr_39_utt_2_true_cause_utt_1_span_0,happiness,"Great idea ! Peter , I could use the drink .","I feel like going for a drink , it's been a long day .",I feel like going for a drink,"Great idea ! Peter , I could use the drink . I feel like going for a drink , it's been a long day .",12,18,3
6392,dailydialog_tr_39_utt_3_true_cause_utt_1_span_0,happiness,How about the new bar across road ?,"I feel like going for a drink , it's been a long day .",I feel like going for a drink,"How about the new bar across road ? I feel like going for a drink , it's been a long day .",9,15,3
6393,dailydialog_tr_39_utt_3_true_cause_utt_2_span_1,happiness,How about the new bar across road ?,"Great idea ! Peter , I could use the drink .",Great idea !,"How about the new bar across road ? Great idea ! Peter , I could use the drink .",9,11,3
6394,dailydialog_tr_39_utt_4_true_cause_utt_4_span_0,happiness,"Sounds good . The food there is fantastic , too .","Sounds good . The food there is fantastic , too .","Sounds good . The food there is fantastic , too .","Sounds good . The food there is fantastic , too . Sounds good . The food there is fantastic , too .",12,22,3
6395,dailydialog_tr_39_utt_5_true_cause_utt_4_span_0,happiness,"I agree , I had lunch there last week .","Sounds good . The food there is fantastic , too .","Sounds good . The food there is fantastic , too .","I agree , I had lunch there last week . Sounds good . The food there is fantastic , too .",11,21,3
6396,dailydialog_tr_39_utt_6_true_cause_utt_4_span_0,happiness,excellent ! That sounds like a plan .,"Sounds good . The food there is fantastic , too .","Sounds good . The food there is fantastic , too .","excellent ! That sounds like a plan . Sounds good . The food there is fantastic , too .",9,19,3
6397,dailydialog_tr_39_utt_6_true_cause_utt_6_span_1,happiness,excellent ! That sounds like a plan .,excellent ! That sounds like a plan .,That sounds like a plan .,excellent ! That sounds like a plan . excellent ! That sounds like a plan .,11,16,3
6398,dailydialog_tr_3376_utt_1_true_cause_utt_1_span_0,happiness,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ? Can we have dinner together sometime this weekend ?,10,18,3
6399,dailydialog_tr_3376_utt_2_true_cause_utt_1_span_0,happiness,"Ok , you name the day .",Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,"Ok , you name the day . Can we have dinner together sometime this weekend ?",8,16,3
6400,dailydialog_tr_3376_utt_3_true_cause_utt_1_span_0,happiness,How about the second of March ?,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,How about the second of March ? Can we have dinner together sometime this weekend ?,8,16,3
6401,dailydialog_tr_3376_utt_4_true_cause_utt_1_span_0,happiness,What day is that ?,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,What day is that ? Can we have dinner together sometime this weekend ?,6,14,3
6402,dailydialog_tr_3376_utt_5_true_cause_utt_1_span_0,happiness,It's Friday .,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,It's Friday . Can we have dinner together sometime this weekend ?,6,14,3
6403,dailydialog_tr_3376_utt_6_true_cause_utt_1_span_0,happiness,Good . Where shall we meet ?,Can we have dinner together sometime this weekend ?,Can we have dinner together sometime this weekend ?,Good . Where shall we meet ? Can we have dinner together sometime this weekend ?,8,16,3
6404,dailydialog_tr_2072_utt_2_true_cause_utt_2_span_0,happiness,"It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .","It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .",It was fantastic ! We had such a good time .,"It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing . It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .",30,40,3
6405,dailydialog_tr_2072_utt_3_true_cause_utt_2_span_0,happiness,Peak periods always entail hours of queuing . At least you got a nice tan though !,"It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .","It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .","Peak periods always entail hours of queuing . At least you got a nice tan though ! It was fantastic ! We had such a good time . The only problem was that because it was their high season , we spent hours queuing .",20,48,3
