,original_situation,emotion,cause_span,start_index,end_index,emotion_label
765,Pet after buying a brand reunited phone i dropped it and shattered the screen . m barely being any time to use it .,__devastated__,dropped it and shattered,9,12,10
2888,a friend who i regularly saw had to leave the state for work . it ' s sad i ' ll probably not sees him again,__devastated__,friend who i regularly saw had to leave the state,2,11,10
1261,i realizes very sad when i found out that my mother had lung cancer 6 months ago,__devastated__,lung cancer,13,14,10
1611,one time a build a tower for assault that was over 8 layers tall . it fell when someone walked by,__devastated__,tower of cards that was over 8 layers tall. it fell,6,17,10
2742,i went through two floods in missouri only a couple years apart from eachother . during the first one We lost our whole house . all that was left was the foundation .,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,4,28,10
2941,"i recently found out that i have been diagnosed hiv positive , that i ' m at a complete loss for words . i don ' t even know how to go on anymore .",__devastated__,diagnosed hiv positive,9,12,10
2313,my boyfriend broke up they me . he does this right before my birthday,__devastated__,girlfriend broke,2,3,10
2313,my boyfriend broke up they me . she does this right before my succession,__devastated__,girlfriend broke,2,3,10
2313,my girlfriend broke up with them . she did this right before your birthday,__devastated__,girlfriend broke,2,3,10
2931,"my husband ' s grandmother and i were exact close . we hung out and talked every day . one friday she called me and asked me to go to cooling with her . noting at breakfast , she told me that her and her husband were going on vacation . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would and become she loved , and i told her i loved her . early the next morning , we found out that she had a heart attack and had died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,111,10
1205,when i find emails between my ex wife and the person she been sleeping with behind my back .,__devastated__,found emails between my ex wife and the person she was sleeping,3,14,10
638,"i came homeland one day to my cat , muffins , dead .",__devastated__,"cat, muffins, dead",8,14,10
1480,my neice that i were distraught Because she worked so hard to get into inspection school and didnt ease in .,__devastated__,worked so hard to get into nursing school and didnt get,12,23,10
395,i been so sad When i found out my toy horse died of cancer last week while i was over in vacation,__devastated__,horse died,11,12,10
713,m been devastated When my ant died,__devastated__,dog died,6,7,10
1524,i was filled with despair When my declinedma stumbled . he was always the one i relied upon .,__devastated__,grandma died,8,10,10
1762,"during my first year in grad school , i had a basement apartment that flooded . all of my possessions were utterly destroyed . it took several months to replace the items that i could — - but i know ' t help to remember the things that couldn ' t be collapsing .",__devastated__,flooded,16,16,10
2888,a friend who i regularly saw had to leave the state for work . it ' s sad i ' ll probably rather see she again,__devastated__,friend who i regularly saw had to leave the state,2,11,10
821,i know it ' s rather much but i was so upset regarded other day when m dropped my last cookie on the Floor . it just was bad on a bad day .,__devastated__,dropped my last cookie on the floor,18,24,10
1906,i was on my way to work When i witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,10,13,10
2723,i ' m devastated stupid my mother ' s Died,__devastated__,death,10,10,10
2824,i received horrific news from an best friend recently . them had tried to commit suicide . it was very hard to Hearing but thankfully they are getting the help they need .,__devastated__,best friend recently. they had tried to commit suicide,7,16,10
736,my father passed away 2 1 / 2 years ago . we didn ' t know he had a life - threatening illness and it really traumatized Our family . the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,2,33,10
1749,my wife ’ s cousin was sent to the hospital and was placed in a medically documented coma with something having to do with his lungs,__devastated__,hospital and was placed in a medically induced coma,10,19,10
1444,my mother in law was recently placed in hospice and is not expected to achieve extensively longer .,__devastated__,mother in law was recently placed in hospice,2,11,10
2421,i found my cat dead on the side of regarded road . i was worried hurt and diactionsactions i couldn ' t even drive home,__devastated__,cat dead on the side of the road,4,11,10
1615,my dog i had for five years supposed passed sending . he was hit by a car last Night .,__devastated__,dog i had for five years just passed away,2,10,10
2366,i dropped my ipod touch on the bathroom floor . the screen shattered and i went for over a month without music ...,__devastated__,shattered,15,15,10
2742,i went through two floods in missactionsi only a couple years apart from eachother . during the first one we lost our whole house . all that was left was the foundation .,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,4,28,10
2313,my girlfriend breaking up they me ... she did this right before my birthday,__devastated__,girlfriend broke,2,3,10
1743,i feel devastated that i might be doing this work incorrectly ... i don ' re know if it will hurt them .,__devastated__,might be doing this work incorrectly,6,11,10
992,it was my birthday today ! i came home from trick in find a big pink cake and flowers despite my husband !,__devastated__,birthday today ! i came home from work to find a big pink cake and flowers,4,19,10
1257,i was driving down regarded highway when i saw a car in an accident ... it seems they hit a cow ! oh my !,__devastated__,car in an accident,11,14,10
1379,Our ant passed away despite 8 years of having in regarded family .,__devastated__,dog passed away,2,4,10
