,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2180,"taking a cue from obama, elizabeth warren’s single-payer strategy involves not telling voters the truth",__disappointed__,strategy involves not telling voters the truth,20,26,11
2181,a third court rules that trump's census citizenship question is illegal,__angry__,a third court rules that trump's census citizenship question is illegal,1,14,1
2182,border patrol rescues five migrants near texas border,__joyful__,rescues five migrants near texas border,3,11,22
2183,iran crisis: a tale of two tankers,__sad__,a tale of two tankers,5,10,27
2184,gwyneth paltrow branded 'a f*c king extortionist' at goop wellness summit,__disgusted__,branded 'a f*c king extortionist' at goop wellness summit,8,25,12
2185,saudi arabia’s crown prince mohammed bin salman blames iran for oil tanker attack,__ashamed__,for oil tanker attack,21,24,6
2186,an (even more) inconvenient truth: why carbon credits for forest preservation may be worse than nothing,__apprehensive__,why carbon credits for forest preservation may be worse than nothing,12,22,5
2187,cnn hit for pro-erdogan bias in turkey,__angry__,pro-erdogan bias in turkey,5,12,1
2188,liar michael cohen starts prison sentence tomorrow,__guilty__,starts prison sentence tomorrow,7,10,18
2189,furious residents say property developer cut down forest without permission,__disgusted__,property developer cut down forest without permission,4,10,12
2190,trudeau clamping down on ‘asylum shopping’ illegal refugees who were denied asylum elsewhere,__angry__,illegal refugees,13,14,1
2191,labour mps warn anti-semitism is becoming 'normal' in the party,__angry__,labour mps warn anti-semitism is becoming 'normal,1,12,1
2192,israeli soldiers routinely detain palestinian children for throwing rocks,__guilty__,routinely detain palestinian children for throwing rocks,5,14,18
2193,"indigenous tribe wins legal battle against oil companies, preventing drilling in the rainforest",__impressed__,"against oil companies, preventing drilling in the rainforest",6,14,20
2194,"after 2 decades, democrats still don’t agree on when to leave afghanistan",__apprehensive__,democrats still don’t agree on when to leave afghanistan,5,19,5
2195,the disturbing walrus scene in our planet,__disappointed__,scene in our planet,6,9,11
2196,gasoline futures settle at highest since may 30,__disappointed__,gasoline futures,1,3,11
2197,"washington, montana, vermont top new list for most ufo sightings",__joyful__,top new list for most ufo sightings,10,18,22
2198,trump blames everything but his own words for hate in america,__annoyed__,hate in america,11,15,2
2199,"select/nonselect discussions, bass fishing trial approval highlight lhsaa meeting",__impressed__,bass fishing trial approval highlight lhsaa meeting,9,17,20
2200,local elections 2019: row as scouts do their best to help tories win,__excited__,local elections 2019: row as scouts do their best to help tories win,1,15,14
2201,study: smoking during pregnancy increases obesity risk of baby,__afraid__,increases obesity risk of baby,6,11,0
2202,media thrilled by baltimore sun slamming ‘vermin’ trump: ‘one for the history books’,__joyful__,baltimore sun slamming ‘vermin’ trump: ‘one for the history books’,4,24,22
2203,the latest: muslim students talk to pope about tolerance,__angry__,about tolerance,11,12,1
2204,mitt romney is “sickened” by the trump administration’s “dishonesty” after reading mueller report,__disgusted__,trump,13,14,12
2205,senate republicans smear mark kelly and doug jones with false billboards,__annoyed__,mark kelly and doug jones with false billboards,7,18,2
2206,"a contentious, constructive debate on the media and political humiliation from the mueller report",__excited__,media and political humiliation from the mueller report,10,19,14
2207,gunman out on parole kills 4 in australian city of darwin,__disappointed__,australian city of darwin,9,16,11
2208,"2 years after tax bill’s passage, corporate revenue has plummeted",__apprehensive__,corporate revenue has plummeted,10,16,5
2209,and#039;youand#039;re my heroand#039;: young eagles fan meets carson wentz at training camp,__impressed__,meets carson wentz at training camp,25,32,20
2210,s&p 500 records five-day losing streak on trade fears,__annoyed__,records five-day losing streak on trade fears,5,13,2
2211,new documents raise ethical and billing concerns about the nra’s outside counsel,__afraid__,new documents raise ethical and billing concerns about the nra’s outside counsel,1,16,0
2212,aoc wants to kill the department of homeland security. libertarians have a plan for that.,__afraid__,libertarians have a plan for that,12,20,0
2213,police charge suspected christchurch mosque gunman with engaging in terrorism,__guilty__,engaging in terrorism,11,13,18
2214,mcdonald's suspends milkshake sales to prevent weaponization by anti-farage activists,__disappointed__,prevent weaponization by anti-farage activists,15,23,11
2215,warren helped confirm clueless obama bundlers as ambassadors,__impressed__,helped confirm clueless obama bundlers as ambassadors,3,14,20
2216,cyclist narrowly avoids being crushed by blue-lighted fire engine making quick turn,__afraid__,blue-lighted fire engine making quick turn,8,16,0
2217,woman creates dog hospice to give dying dogs the ending they deserve,__joyful__,creates dog hospice to give dying dogs the ending they deserve,2,14,22
2218,kamala harris and donald trump unite to defend the imperial presidency,__trusting__,defend the imperial presidency,14,17,31
2219,jay inslee has a radical plan to phase out fossil fuel production in the us,__excited__,has a radical plan to phase out fossil fuel production in the us,5,17,14
2220,"fifty years after stonewall, many states still lack lgbtq protections",__sad__,many states still lack lgbtq protections,7,16,27
2221,"trump doubles down on ‘go back’ attack: ‘if you don’t like it' here, 'you can leave’",__disappointed__,"‘if you don’t like it' here, 'you can leave’",12,27,11
2222,sri lanka updates: president trump pledges us support; death toll rises,__disappointed__,death toll rises,15,17,11
2223,injured turtle saved by a bra,__impressed__,saved by a bra,3,6,20
2224,cory booker blames his testosterone for wanting to punch trump,__guilty__,wanting to punch trump,11,15,18
2225,drew brees nominated for 2 espy awards,__joyful__,nominated for 2 espy awards,4,9,22
2226,medicare for all and the myth of free markets,__apprehensive__,all and the myth of free markets,5,11,5
2227,two very different executions show the supreme court’s anti-blackness and islamophobia,__trusting__,two very different executions show the supreme court’s anti-blackness and islamophobia,1,19,31
2228,jacinda ardern’s ‘no notoriety’ response to new zealand mosque shootings has paid off,__impressed__,‘no notoriety’ response to new zealand mosque shootings has paid off,9,24,20
2229,dem rep. sherman: impeachment 'the only thing i can get on tv to talk about',__guilty__,the only thing i can get on tv to talk about',12,24,18
2230,"june gold loses $4.40, or 0.3%, to settle at $1,273.20/oz",__disappointed__,"june gold loses $4.40, or 0.3%, to settle at $1,273.20/oz",1,27,11
2231,conservative writer reveals how trump just signed the tea party’s death certificate,__disappointed__,tea party’s death certificate,10,15,11
2232,thousands march in romanian capital’s pride parade,__proud__,romanian capital’s pride parade,4,11,26
2233,firefighters help man get home by pushing his electric wheelchair,__joyful__,pushing his electric wheelchair,7,10,22
2234,tsa finds missile launcher in passenger’s checked bag,__afraid__,launcher in passenger’s checked bag,5,11,0
2235,the latest white house absurdity on mueller is shocking. even for trump.,__angry__,mueller is shocking,8,12,1
2236,stranded baby elephant rescued from lake,__joyful__,stranded baby elephant rescued from lake,1,6,22
2237,"trump says china trade talks ‘back on track,’ new tariffs on hold",__annoyed__,"‘back on track,’ new tariffs on hold",8,19,2
2238,san juan mayor suggests trump 'vindictive' toward puerto rico because his golf course there 'went bankrupt',__angry__,'vindictive' toward puerto rico because his golf course there 'went bankrupt',9,29,1
2239,victory does not depend on swing voters,__apprehensive__,victory does not depend on swing voters,1,7,5
2240,a note about trump’s asylum tweets,__apprehensive__,asylum tweets,8,11,5
2241,international relief organization accuses trump administration of hypocrisy,__disgusted__,accuses trump administration of hypocrisy,4,16,12
2242,'the farewell' makes the asian american immigrant experience feel universal,__annoyed__,immigrant experience feel universal,12,15,2
2243,trump warns china about harsher trade deal if reelected,__afraid__,about harsher trade deal if reelected,6,12,0
2244,"john cornyn points out that government can only do so much, but law-hungry leftists, of course, know better",__apprehensive__,can only do so much,10,14,5
2245,supreme court deals blow to census citizenship question,__disappointed__,deals blow to census citizenship question,3,8,11
2246,cummings on impeachment: 'we may very well come to that',__afraid__,'we may very well come to that',9,17,0
2247,apple ceo tim cook: big tech needs to be regulated,__disappointed__,big tech needs to be regulated,8,13,11
2248,"trump pardoned someone for fraud and obstruction of justice, and it wasn’t “himself”",__guilty__,"for fraud and obstruction of justice, and it wasn’t “himself”",6,22,18
