,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1469,i was sad hear of anthon bdin ' s . it just seems so unfair that such wonderful man who gave so pleasure a huge number of people should be so unhappy .,__devastated__,anthony bourdin's passing,6,13,10
1524,i was filled with despair when grand died . she was always the one relied upon,__devastated__,grandma died,7,9,10
1068,we have a doberman over 8 . he away last spring . it a hard time our family .,__devastated__,doberman for over 8 years. he passed,4,11,10
2366,dropped my ipod on the floor . the screen shattered and i went for over a music .,__devastated__,shattered,12,12,10
56,it really on my family when katri hit texas our and belongings got kind of affected by it,__devastated__,"family when katrina hit texas, our house and belongings got kind of affected",5,22,10
1743,i feel that i might be doing this work incorrectly . i don ' t know it will hurt,__devastated__,might be doing this work incorrectly,5,10,10
1762,"my first year in grad , had a that flooded . all of my were utterly destroyed . it took several months replace items that i could - i can ' t help to remember the things that couldn ' be replaced .",__devastated__,flooded,11,11,10
1444,in was recently placed in hospice is not expected to live much longer .,__devastated__,mother in law was recently placed in hospice,2,10,10
1469,was incredibly sad hear of anthony bourdin s passing . it just seems so unfair that such a wonderful man who much to a number of people be so unhappy .,__devastated__,anthony bourdin's passing,6,14,10
2888,a friend i regularly saw had leave the state for work . s i ' ll probably not see him again,__devastated__,friend who i regularly saw had to leave the state,2,11,10
1977,a co - of mine lost job . it ' s a shame because i enjoyed working him,__devastated__,lost his job,6,8,10
2296,i found out my cat terminal kidney failure . really don ' t to lose .,__devastated__,cat has terminal kidney failure,5,9,10
89,one time my dog got run by a car . been playing outside with my brother his friends .,__devastated__,dog got run,4,6,10
892,i was absolutely so sad when i found out p walk . i loved him the fast & furious movies . saw a trailer for a movie about his life which brought back all the i felt i found out all years ago !,__devastated__,died,13,12,10
1128,there was a race should have won .,__devastated__,race,4,4,10
2572,i had a pitbull that i dearly named lily . my boyfriend left candle burning one night left the house to go to . our house and l died .,__devastated__,loved,9,8,10
562,i learnt a few days ago my best friend passed in a i am still in shock .,__devastated__,best friend passed away,8,10,10
89,one time my dog got over by . he had been playing with my brother and his friends .,__devastated__,dog got run,4,5,10
2572,i had a pit that i loved dear lily my boyfriend left a candle burning one night and left house to go to his . our house caught fire andily died,__devastated__,loved,7,7,10
1479,when my dog .,__devastated__,dog died,3,3,10
2493,i dog to bone cancer three years ago .,__devastated__,lost my dog,3,4,10
1611,one time a build a tower of cards that was over layers tall it someone walked by,__devastated__,tower of cards that was over 8 layers tall. it fell,6,16,10
2608,i am still in shock after my house on fire,__devastated__,house caught on fire,8,11,10
2742,i went two floods in missouri only a couple from each . during one we lost our whole house . all that was left was the foundation .,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,3,27,10
1615,my dog had for five years just passed . was hit a car last night .,__devastated__,dog i had for five years just passed away,2,9,10
1762,"during my first year inrad school , i had a basement apartment that . all of my possessions were utterly . it took months replace the items that i - - but i ' t help remember the things that couldn replaced .",__devastated__,flooded,16,15,10
1749,my wife ' s cousin was sent to the hospital was placed a medically induced with something to do his lungs,__devastated__,hospital and was placed in a medically induced coma,10,18,10
1261,i felt very sad when out that my mother had lung cancer 6 months,__devastated__,lung cancer,11,12,10
395,i was so sad when i found my horse of cancer last week while i was in vacation,__devastated__,horse died,9,9,10
892,i absolutely so sad when i found out that paul died . loved in the fast & furious movies . i recently saw trailer for a movie about his brought back all the sadness when i found out all those years ago !,__devastated__,died,12,12,10
1265,my died,__devastated__,mother died,3,3,10
474,i was heartbroken my dog died last month . he was by my as long as i,__devastated__,dog died,6,7,10
2941,"i recently found out that i been diagnosed hiv , and i ' m at a loss for words . i don ' t even to on .",__devastated__,diagnosed hiv positive,8,10,10
2572,i a pitbull that i loved dear named l . my boyfriend left a burning night and left the house to go to his sisters . house caught and l died .,__devastated__,loved,7,7,10
1257,i was down highway when i a car in an accident it seems they hit a cow ! oh my,__devastated__,car in an accident,8,11,10
1440,"my father passed away invember , it ' s me feel empty since .",__devastated__,father passed,2,3,10
1257,driving down highway when i saw a car in an accident . it they a cow ! oh my !,__devastated__,car in an accident,8,11,10
2957,think it ' s tragic what country is like right . we are falling apart as a society,__devastated__,country is like right now. we are falling apart,7,16,10
1977,a good co - worker of lost his job . it ' s shame i working with him,__devastated__,lost his job,7,9,10
2977,i am so hurt that baby goat died . my dogs playing to rough and killer . man i should have stopped sooner . is my fault . (,__devastated__,died,8,8,10
474,i heartbroken my dog died last month . he always by my side long as i remember,__devastated__,dog died,5,6,10
2138,earlyier this week in law committed suicide . was only 28 years old i couldn ' t breathe when i the news .,__devastated__,brother in law committed suicide,6,9,10
474,i was heartbroken when dog died last month he was always by my side long as i,__devastated__,dog died,6,7,10
2515,i just lost my dog . i do not know to do,__devastated__,lost my pet dog,3,6,10
2319,"i got turned down for a job really wanted . i ' worked extremely hard put in a to a decent of getting it , and i i interviewed . but when found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,50,10
1128,there was a race i should have .,__devastated__,race,4,4,10
1833,was very sad when i found out that my neighbors houses to be demolished because the city ordered it,__devastated__,neighbors houses were going to be demolished,10,16,10
2260,"last in the spring , we got rainfall and my basement got flooded . many of my childhood things photo were .",__devastated__,record rainfall and my basement got flooded. many of my childhood things and photo albums were destroyed,9,24,10
1257,i was driving down highway when i saw a car accident it seems they hit a cow oh my !,__devastated__,car in an accident,10,13,10
1444,my mother in was recently in hospice and not to live much longer .,__devastated__,mother in law was recently placed in hospice,2,11,10
2572,i had pitbull that i loved dear named . my boyfriend a candle burning night and left the house to to his sisters . our house caught fire and lily died,__devastated__,loved,7,7,10
1317,it was hard for me when i i dint get my dream college i moved on and got into another one that was not as good,__devastated__,dream college,13,14,10
2983,"i lost my job few years ago to cut backs , they weren ' t making . that job everything to me .",__devastated__,lost my job,2,4,10
2608,i am still in shock after my house on .,__devastated__,house caught on fire,8,10,10
765,right after buying a brand new phone i it and shattered screen barely had any time to use it .,__devastated__,dropped it and shattered,10,12,10
1317,it was hard for me when i heard i dint get accepted my college i moved on and got into another one that was not as,__devastated__,dream college,16,16,10
