,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1261,i felt very sad when i found out that my mother had lung cancer Mother 6 months ago,__devastated__,lung cancer,13,14,10
736,my father passed away 2 1 / 2 years ago . we didn ' t know he threatened had a life - threatening illness and it really traumatized our family . the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,2,34,10
395,i was so m reel sad when i found out my pet horse died of cancer last week while i was over in vacation,__devastated__,horse died,13,14,10
1906,i was on my way to work when sweet i [CLS] witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,11,15,10
892,i was absolutely so sad when i found out that paul walker died . i loved him in the fast & furious movies . i recently saw a trailer for a movie When about his life which brought back all the sadness i felt when i found out all those years ago !,__devastated__,died,15,15,10
266,"woke up last week on saturday morning to find my car had been stolen . i was horrified , completely in shock . i use my car for work and also for my family so i was completely overcome with emotion . luckily my husband was there to calm me down . he did all the practical things like contact the police , my insurance company etc and infact they were able to provide me with a courtesy car the next day . my insurance company will pay out in a few back weeks and i will replace it but at the time it was just such an awful experience to wake up to .",__devastated__,stolen,16,16,10
1032,1992 my dad died of cancer for in 2012 .,__devastated__,dad died of cancer,3,6,10
134,been i was diagnosed with stage 4 cancer .,__devastated__,cancer,8,8,10
395,m i was so sad when i found out my pet horse died of cancer noting last week while i was over in vacation,__devastated__,horse died,12,13,10
736,my father passed away 2 1 / 2 years ago . we didn ' t know he knew had a life - threatening illness and it really traumatized our family . ... the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,2,35,10
355,someone had pull a stick p thatrank on me and slashed my car tires and bashactionsed my windshield in at my apartment complex .,__devastated__,slashed my car tires and bashed my windshield,12,22,10
892,i was absolutely so sad when i found out that p whoaul walker died . i loved him in the fast & furious movies . i recently saw a trailer for a movie about his life which brought back all the sadness i felt when i found na out all those years ago !,__devastated__,died,16,16,10
1317,"it was really hard for an me when i heard i dint get accepted in my dream college , Another but i moved on and got into another one that was not as good",__devastated__,dream college,18,19,10
56,"it was really hard on my family when katrina hit texas , our he house and belongings got kind of affected by it",__devastated__,"family when katrina hit texas, our house and belongings got kind of affected",7,25,10
2478,today i had a patient who found out she could not have babies . she has been he trying for 6 months now .,__devastated__,patient who found out she could not have babies,5,13,10
2780,... my father Early passed away when i was 33 years old .,__devastated__,father passed away,3,6,10
1366,my 32 year - old son died of a sudden heart attack . i was with move him . the day before .,__devastated__,son died,6,7,10
2296,i found forehead intensive out my cat has terminal kidney failure . i really don ' t want to lose her .,__devastated__,cat has terminal kidney failure,7,11,10
1906,i When was on my way to work when i witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,11,14,10
1128,there was a race running i should have won survives .,__devastated__,race,4,4,10
2493,i lost my dog to bone cancer three years in ago .,__devastated__,lost my dog,2,4,10
2313,my girlfriend broke up succession with me . she did this right before my birthday,__devastated__,girlfriend broke,2,3,10
1265,[CLS] my Mother mother died,__devastated__,mother died,4,5,10
2941,"i recently found out that i have been diagnosed Mission hiv positive , and i ' m at a complete loss for s words . i don ' t even know how to go on anymore .",__devastated__,diagnosed hiv positive,9,13,10
2436,i was so heartbroken when my dog passed away your last month . . she was my childhood dog,__devastated__,dog passed away,8,10,10
765,right after Role buying a brand new phone i dropped it and shattered the screen . i barely had any time to use it .,__devastated__,dropped it and shattered,10,13,10
736,boss my father passed away 2 1 / 2 years ago . we didn ' t know he had a she life - threatening illness and it really traumatized our family . the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,3,35,10
1166,my dog passed sending away and it was really hard .,__devastated__,dog passed away,2,5,10
638,"i came home one day to my cat , muff inins , dead .",__devastated__,"cat, muffins, dead",8,15,10
2977,i am so that hurt that my baby goat died . my dogs were playing to rough and killer her was . man i should have stopped it sooner . it is all my fault . : (,__devastated__,died,10,10,10
2824,i received horrific news from a best friend recently . they they had tried to commit suicide . it was terrible very hard to hear but thankfully they are getting the help they need .,__devastated__,best friend recently. they had tried to commit suicide,7,17,10
